,Z_SPRD_MID,Z_SPRD_MID,Z_SPRD_MID,Z_SPRD_MID,Z_SPRD_MID,Z_SPRD_MID,Z_SPRD_MID,Z_SPRD_MID,Z_SPRD_MID,Z_SPRD_MID,Z_SPRD_MID,Z_SPRD_MID,Z_SPRD_MID,Z_SPRD_MID,Z_SPRD_MID,Z_SPRD_MID,Z_SPRD_MID,Z_SPRD_MID,Z_SPRD_MID,Z_SPRD_MID,Z_SPRD_MID,Z_SPRD_MID,Z_SPRD_MID,Z_SPRD_MID,Z_SPRD_MID,Z_SPRD_MID,Z_SPRD_MID,Z_SPRD_MID,Z_SPRD_MID,Z_SPRD_MID,Z_SPRD_MID,Z_SPRD_MID,Z_SPRD_MID,Z_SPRD_MID,Z_SPRD_MID,Z_SPRD_MID,Z_SPRD_MID,Z_SPRD_MID,Z_SPRD_MID,Z_SPRD_MID,Z_SPRD_MID,Z_SPRD_MID,Z_SPRD_MID,Z_SPRD_MID,Z_SPRD_MID,Z_SPRD_MID,Z_SPRD_MID,Z_SPRD_MID,Z_SPRD_MID,Z_SPRD_MID,Z_SPRD_MID,Z_SPRD_MID,Z_SPRD_MID,Z_SPRD_MID
Ticker,AM249660 Corp,AM249829 Corp,AM767513 Corp,AO044440 Corp,AO044441 Corp,AQ286676 Corp,AQ286717 Corp,AQ804746 Corp,AT621876 Corp,AT621983 Corp,AU669900 Corp,AU690552 Corp,AW852557 Corp,AZ187081 Corp,EF003854 Corp,EF005003 Corp,EF413043 Corp,EH973309 Corp,EI202130 Corp,EI277206 Corp,EI280468 Corp,EI333506 Corp,EI400413 Corp,EI447384 Corp,EI506702 Corp,EI551649 Corp,EI685910 Corp,EI827713 Corp,EJ516233 Corp,EJ699138 Corp,EJ734216 Corp,EJ734501 Corp,EJ891119 Corp,EK016196 Corp,EK024568 Corp,EK081094 Corp,EK089367 Corp,EK124413 Corp,EK144722 Corp,EK160676 Corp,EK261914 Corp,EK359206 Corp,EK612958 Corp,EK686365 Corp,EK946829 Corp,EK998300 Corp,JK609904 Corp,QJ858742 Corp,QZ515948 Corp,ZQ099072 Corp,ZR521373 Corp,ZR594518 Corp,ZR594522 Corp,ZS215020 Corp
Refdate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-23,,,-0.532,62.539,80.861,335.432,,265.84,333.563,334.809,247.288,5.157,144.966,123.518,-0.054,13.407,27.824,172.742,19.655,-3.6390000000000002,26.52,43.237,90.623,-2.443,,11.418,-2.524,-0.455,273.206,81.091,-4.207,,1647.581,-1.428,298.033,33.393,589.585,101.254,220.991,65.311,284.339,55.145,239.343,250.044,141.197,45.664,141.139,42.068,248.861,,56.291,347.921,347.113,219.392
2019-09-24,,,-0.439,63.716,82.389,338.005,,266.253,331.956,332.126,248.76,5.322,144.732,124.477,0.7000000000000001,14.3,28.715,178.722,20.835,-4.295,28.798000000000002,44.29,100.463,-2.433,,12.242,-2.306,-0.295,274.974,82.777,-4.29,,1651.995,-1.248,299.718,34.165,590.489,108.413,219.925,66.52,285.329,55.681,240.946,250.054,141.13,47.291,141.227,42.879,249.613,,58.091,345.956,346.674,217.971
2019-09-25,,,-0.537,62.968,81.612,339.729,331.147,268.349,338.277,336.103,267.235,5.379,143.175,124.744,0.398,14.534,28.734,179.904,21.934,-4.784,29.87,44.73,101.629,-2.26,,12.11,-2.533,-0.335,287.916,83.392,-4.125,,1684.117,-1.4140000000000001,311.919,34.826,598.551,111.215,233.924,67.212,290.526,55.076,246.804,259.121,138.833,46.982,151.243,43.023,250.577,,57.497,352.097,348.181,214.327
2019-09-26,,,-0.433,61.787,80.254,338.859,331.207,268.059,330.24,330.693,266.521,5.25,141.86,122.87,-0.447,13.602,27.958,180.866,20.365,-3.632,29.07,43.683,100.677,-1.972,,11.284,-2.314,-0.247,285.386,82.322,-4.019,,1692.188,-1.2429999999999999,309.786,33.535,606.327,110.788,231.776,66.532,290.922,54.034,246.747,261.311,141.521,45.761,148.053,41.952,250.245,,54.884,344.904,344.865,212.196
2019-09-27,,,-0.627,60.34,78.852,340.042,333.299,266.389,329.019,328.973,264.314,4.981,140.275,121.158,-0.745,13.24,26.323,181.153,20.014,-4.604,28.838,42.92,99.729,-1.77,,10.084,-2.545,-0.352,283.008,81.464,-4.082,,1727.176,-1.404,307.395,32.531,630.364,112.485,233.371,65.953,290.097,52.293,244.906,260.818,137.835,45.357,148.28,41.275,249.147,,52.946,339.61,340.051,209.353
2019-09-30,,,-0.485,59.482,77.561,335.296,333.563,265.27,334.507,328.554,262.342,5.302,138.541,120.176,-2.01,14.689,26.054,180.657,21.186,-3.886,31.604,42.473,96.202,-1.887,,10.61,-2.203,-0.063,281.883,80.626,-3.643,,1762.313,-1.385,305.793,32.044,659.906,111.983,234.749,65.533,289.952,51.625,244.4,258.941,136.612,44.386,148.142,40.424,247.892,,52.129,337.998,339.325,204.767
2019-10-01,,,-0.509,59.277,76.523,331.022,329.889,260.907,327.32,327.224,253.22,5.602,135.831,117.385,-1.211,15.078,25.744,180.22,21.963,-4.953,31.782,42.505,96.526,-2.577,,11.099,-2.087,-0.08600000000000001,275.475,79.913,-4.41,,1777.691,-1.274,300.208,31.715,659.352,111.383,230.841,65.377,288.354,49.888,241.273,255.013,137.546,44.386,,39.726,243.989,,49.592,339.078,340.008,198.534
2019-10-02,,,-0.487,60.164,77.805,335.244,,263.595,347.08,339.561,259.969,5.353,136.256,119.555,-0.096,14.952,26.679,179.98,21.188,-4.507,32.663,42.49,100.02,-2.61,,11.828,-2.058,0.135,279.922,81.663,-4.295,,1824.964,-1.4,303.725,32.561,678.67,111.329,235.508,66.63,292.29,50.072,244.627,261.341,137.234,45.38,,40.712,245.528,,50.639,345.38,346.34,199.315
2019-10-03,,,-0.6880000000000001,59.347,77.581,349.671,,268.099,353.996,347.035,267.149,5.012,136.467,121.384,-0.155,15.626,27.198,185.884,21.689,-3.348,34.188,42.59,104.956,-2.08,,12.019,-2.184,-0.249,286.831,83.627,-4.395,,1838.419,-1.427,310.684,32.036,689.212,120.735,246.286,67.906,298.206,48.99,250.002,268.218,137.763,45.167,147.247,39.974,250.175,,50.893,358.137,356.531,199.292
2019-10-04,,,-0.685,59.393,77.661,358.653,335.386,268.071,358.754,352.976,264.052,5.479,137.288,121.863,-0.13,15.664,27.066,191.192,21.34,-4.265,33.793,43.735,117.63,-1.9220000000000002,,11.835,-2.065,0.10200000000000001,281.966,85.184,-4.361,,1860.199,-1.359,306.485,32.24,696.521,135.01,247.829,68.478,297.512,49.872,249.639,269.187,136.851,45.614,141.591,39.658,250.354,,51.178,363.373,361.952,199.966
2019-10-07,,,-0.6920000000000001,59.421,78.079,362.185,335.241,265.603,359.438,358.582,262.535,5.284,138.413,122.69,0.452,15.773,27.262,191.406,21.768,-4.094,32.904,44.016,115.184,-2.633,,13.077,-2.239,-0.112,281.74,85.825,-4.55,,1880.919,-1.359,306.006,32.185,702.967,136.884,249.798,68.332,295.703,49.31,246.94,266.313,137.531,45.348,150.781,39.806,248.899,,51.601,368.224,366.425,200.754
2019-10-08,,,-0.542,58.902,77.42,363.621,,263.313,366.657,367.562,266.457,5.381,137.679,122.738,-0.634,15.39,27.149,195.398,21.262,-3.505,32.398,44.747,118.664,-2.936,,13.332,-2.093,0.021,286.566,85.198,-5.068,,1912.818,-1.562,310.355,31.907,718.824,142.154,253.331,67.926,295.045,48.889,246.437,263.333,136.963,44.156,153.896,39.199,248.022,,51.573,372.884,372.8,200.073
2019-10-09,,,-0.9390000000000001,58.614,77.131,354.518,,257.559,354.535,357.38,266.363,5.04,138.298,123.255,-0.797,15.685,27.903,190.187,21.6,-3.733,33.745,45.103,111.708,-3.016,,14.834,-2.536,-0.305,286.43,85.937,-5.539,,1940.776,-1.468,309.415,32.071,709.732,140.906,255.115,69.109,290.787,49.123,243.3,258.557,136.985,44.669,148.114,38.794,243.084,,51.486,362.586,362.405,200.717
2019-10-10,,,-0.296,59.611,78.18,347.284,,251.435,350.316,351.152,261.559,5.395,138.873,124.761,1.238,15.757,29.116,182.76,20.618,-3.698,35.278,45.264,97.579,-2.516,,16.76,-2.01,0.146,281.325,87.753,-4.646,,1932.527,-1.137,304.519,33.608,702.921,134.19,245.095,70.618,285.712,49.302,237.834,251.603,140.098,46.115,143.074,40.171,236.7,,53.107,354.988,353.747,201.372
2019-10-11,,,-0.63,58.106,75.712,341.145,,243.254,342.336,341.733,259.897,5.35,136.864,122.482,-1.374,14.184,27.661,176.033,18.402,-5.63,32.506,43.461,93.155,-3.305,,14.933,-2.406,-0.128,279.889,83.091,-5.865,,1936.531,-1.483,302.175,31.829,694.095,131.926,219.755,67.133,278.517,47.162,229.971,238.514,134.815,43.998,159.626,38.048,228.689,,49.875,347.767,345.336,199.301
2019-10-14,,,-0.458,58.176,74.617,339.902,326.885,243.104,342.901,343.119,260.225,5.511,137.393,124.106,-0.521,14.0,28.621,176.121,19.133,-5.031,30.818,43.649,90.269,-3.083,,16.214,-1.9809999999999999,-0.089,280.185,83.289,-5.654,,1938.778,-1.374,303.169,33.094,690.53,132.714,215.019,68.508,275.152,46.703,229.242,237.304,135.946,44.981,143.531,39.079,229.992,,50.32,346.844,346.221,200.096
2019-10-15,,,-0.376,58.219,74.771,337.427,327.414,237.712,337.91,335.702,255.704,5.248,137.883,124.867,-1.28,14.903,28.204,172.417,20.527,-4.12,32.221,42.934,79.146,-3.094,,16.191,-2.094,0.105,276.109,81.655,-5.675,,1924.407,-1.37,299.197,33.262,681.674,128.243,203.015,65.706,265.744,46.667,222.535,228.871,134.802,44.986,144.376,38.538,224.791,,50.088,340.59,340.285,200.809
2019-10-16,,,-0.525,56.359,73.029,336.988,,233.167,338.854,334.118,250.083,5.304,137.241,124.98,-2.461,14.51,27.235,168.918,18.896,-4.185,32.019,41.172,71.072,-3.03,,15.461,-1.9300000000000002,-0.195,272.168,80.529,-5.539,,1891.604,-1.501,296.155,31.912,628.125,124.714,198.142,64.531,260.043,43.642,217.702,224.031,135.32,44.211,,35.928,220.155,7.766,47.821,341.932,340.538,200.002
2019-10-17,,,-0.727,57.091,73.039,335.551,326.536,234.535,325.97,316.374,247.944,5.39,137.139,124.456,-1.611,13.959,26.899,168.284,16.603,-4.122,31.617,39.956,62.787,-3.375,,15.19,-2.009,-0.079,271.506,80.237,-5.892,,1895.403,-1.2530000000000001,295.707,31.775,628.184,122.764,193.886,64.352,259.986,42.306,217.608,224.278,134.744,44.653,165.871,35.536,221.328,7.552,47.203,339.5,338.229,200.275
2019-10-18,,,-0.434,56.166,72.206,336.621,,232.611,320.958,317.476,245.774,5.207,136.482,138.805,-1.996,12.861,25.222,166.867,14.698,-5.273,31.141,37.618,62.913,-2.949,,13.033,-1.428,-0.231,268.891,80.213,-5.552,,1936.984,-1.05,292.465,31.129,655.15,121.623,193.884,63.053,258.058,40.727,215.854,223.074,133.076,44.205,166.048,34.59,218.99,7.056,46.371,341.722,339.597,199.401
2019-10-21,,,-0.401,54.636,69.633,335.509,326.75,230.134,318.109,315.985,242.242,5.31,135.758,140.736,-1.911,13.034,24.83,163.93,14.067,-4.265,30.69,37.123,62.712,-3.183,,12.383,-2.047,-0.34700000000000003,264.604,80.108,-5.535,,1934.592,-1.425,287.947,29.962,649.793,120.459,190.228,62.305,256.054,39.429,212.788,220.821,131.062,43.436,160.253,33.141,215.061,7.084,46.022,340.121,339.463,198.6
2019-10-22,,,-0.812,55.28,70.018,331.351,,232.142,310.73,309.161,239.162,5.366,136.237,142.505,-1.8359999999999999,12.794,25.197,153.099,12.848,-2.019,30.764,36.692,56.245,-2.526,,12.59,-1.873,-0.227,261.863,80.18,-4.867,,1947.979,-1.297,285.607,30.221,641.156,116.014,188.779,63.138,255.864,39.058,213.898,221.064,132.384,43.553,,32.366,216.437,7.121,45.658,337.73,337.084,199.294
2019-10-23,,,-0.4,56.616,70.629,330.045,,238.222,313.429,311.238,234.142,5.4,137.336,144.706,-1.26,12.862,24.875,153.196,14.08,-4.213,31.015,36.268,52.45,-2.143,,13.142,-1.683,-0.153,255.901,80.679,-4.899,,2021.283,-1.318,281.564,30.488,661.788,117.503,189.964,63.391,259.831,38.673,217.7,229.2,140.043,43.672,140.032,33.119,222.37,7.188,46.493,339.72,339.377,200.685
2019-10-24,,,-0.381,54.921,68.777,329.597,,238.417,314.919,312.764,232.082,5.322,135.967,144.482,-2.281,11.659,23.406,151.992,10.866,-4.657,29.778,34.479,53.143,-2.478,,11.866,-1.75,-0.166,253.662,78.434,-5.288,,2101.609,-1.35,279.09,28.133,771.636,115.334,182.793,62.172,257.187,37.447,214.234,230.106,139.565,42.394,141.418,31.934,221.755,6.966,44.807,344.555,343.838,199.819
2019-10-25,,,-0.339,52.723,66.363,331.867,,233.441,314.337,313.833,227.85,5.356,134.717,145.078,-2.675,11.911,23.679,148.895,10.561,-3.737,27.703,34.513,57.23,-3.142,,11.576,-2.249,-0.44,248.925,76.603,-5.382,,2120.466,-1.532,272.92,27.934,812.523,112.18,180.882,62.216,252.35,35.83,208.352,224.503,131.35,41.697,140.135,29.812,216.992,6.769,42.969,341.69,342.632,198.927
2019-10-28,,,-0.361,52.531,66.486,332.995,,230.215,317.988,315.377,224.779,5.323,134.612,151.896,-2.6310000000000002,11.233,23.264,147.685,9.231,-6.394,29.9,33.698,56.426,-3.164,,11.188,-2.319,-0.25,244.097,76.324,-5.698,,2084.573,-1.279,268.423,27.64,798.475,109.591,184.896,62.607,248.072,35.831,205.337,222.082,133.359,41.506,146.005,29.624,214.198,6.872,41.615,344.93,343.706,198.875
2019-10-29,,,-0.33,52.614,65.86,332.074,,233.951,317.96,315.776,230.968,5.239,135.437,152.802,-2.598,11.104,24.065,148.026,9.899000000000001,-4.708,29.165,34.092,57.449,-2.706,,11.725999999999999,-1.687,-0.031,250.406,77.817,-5.837,,2076.002,-1.125,274.079,28.324,792.923,110.145,197.068,63.308,252.25,36.68,208.497,228.013,138.744,41.54,143.379,30.222,217.337,6.705,40.749,348.124,347.033,199.452
2019-10-30,,,-0.602,51.947,64.845,331.239,,237.415,322.814,321.837,234.682,5.176,135.322,153.061,-3.315,11.205,23.747,148.579,9.626,-4.46,31.074,34.4,58.14,-3.524,,11.626,-1.8519999999999999,-0.648,253.321,78.994,-6.177,,2096.878,-1.115,276.956,27.9,827.999,110.064,211.489,64.114,258.764,36.793,211.923,234.345,141.55,41.657,140.618,29.532,220.79,6.552,38.409,353.347,353.624,199.586
2019-10-31,,,-0.985,50.859,63.525,332.196,,240.716,322.455,321.747,238.564,5.088,133.925,153.543,-3.894,10.135,22.252,153.1,9.602,-4.522,29.349,33.371,63.766,-3.419,,10.177,-2.185,-0.719,256.608,77.921,-6.404,,2123.551,-1.42,281.712,26.416,849.176,113.585,208.788,63.125,260.263,34.901,214.783,237.467,138.922,40.323,144.169,28.565,224.375,6.608,37.14,356.301,355.479,198.931
2019-11-01,,,-0.899,50.564,63.734,333.406,,239.326,320.664,320.906,236.411,5.429,134.196,153.457,-2.846,10.725,22.06,152.667,12.194,-3.823,29.837,32.714,64.881,-3.198,,10.429,-2.046,-0.765,255.26,78.024,-6.668,,2142.849,-1.3980000000000001,279.814,26.633,854.197,114.052,204.298,63.281,259.994,34.77,214.286,236.206,134.037,39.699,143.278,28.561,222.992,6.708,36.641,352.826,353.132,199.172
2019-11-04,,,-0.791,49.808,62.715,333.554,,232.204,307.215,306.082,230.474,5.241,133.716,154.019,-2.941,10.801,21.818,151.074,9.531,-6.599,29.342,31.679,61.872,-3.75,,10.371,-2.053,-0.7030000000000001,249.483,76.073,-6.486,,2141.109,-1.367,274.574,26.141,857.334,112.22,194.54,62.37,253.472,34.542,207.222,227.273,126.807,39.513,140.528,26.711,217.246,6.399,34.901,342.852,343.608,198.374
2019-11-05,,,-0.8190000000000001,50.327,63.757,332.936,,226.115,305.14,303.168,224.129,4.893,133.554,154.721,-2.83,10.705,21.929,148.83,12.83,-3.479,29.261,32.786,59.056,-3.791,,10.085,-1.764,-0.644,244.194,75.461,-6.251,,2106.84,-1.5750000000000002,268.981,26.591,823.364,108.894,192.689,62.155,246.225,34.0,201.942,219.545,126.055,38.753,130.541,26.157,211.903,5.744,34.364,339.067,339.533,196.966
2019-11-06,,,-0.864,50.927,63.818,333.175,,225.696,305.56,300.706,225.375,4.812,133.294,155.375,-2.813,10.001,22.449,148.338,11.701,-5.197,29.488,32.782,57.008,-4.312,,10.862,-1.892,-0.626,246.893,75.766,-6.754,,2084.992,-1.593,271.468,25.819,817.815,109.168,195.255,63.57,243.842,33.743,201.294,218.162,132.12,38.25,132.536,26.022,212.733,5.732,33.943,340.823,340.979,196.753
2019-11-07,,,-0.837,51.512,64.848,331.728,,218.489,300.764,297.595,222.543,4.551,133.782,157.095,-1.409,9.917,22.816,142.348,11.363,-4.092,29.985,32.881,51.861,-4.549,,10.783,-2.149,-0.278,244.585,74.962,-6.9350000000000005,,1988.986,-1.5510000000000002,269.83,26.542,746.157,105.691,194.328,62.738,238.173,34.693,195.804,212.676,125.833,39.271,134.09,26.608,205.806,5.373,33.603,332.666,333.263,197.803
2019-11-08,,,-1.067,51.042,64.526,331.788,,223.238,306.291,301.528,227.975,4.252,133.263,156.303,-2.839,9.54,20.987,142.243,12.741,-4.132,29.607,32.055,52.48,-4.86,,9.432,-2.395,-0.716,251.214,74.409,-7.337,,1914.479,-1.685,276.653,25.689,723.296,107.503,198.47,61.797,246.7,33.527,202.006,219.545,137.532,38.209,133.312,26.098,210.154,5.173,33.103,336.949,337.703,196.904
2019-11-11,,,-0.896,51.88,65.198,333.601,,225.311,307.296,302.585,232.127,4.299,133.244,157.095,-1.6560000000000001,10.498,22.528,141.351,13.682,-4.733,30.544,33.247,51.718,-4.32,,10.319,-1.7109999999999999,-0.484,255.426,75.195,-6.883,,1883.771,-1.695,277.822,26.456,737.363,107.113,209.337,63.198,253.108,35.01,206.319,225.332,131.814,39.029,139.253,27.054,212.473,5.003,33.539,340.633,339.015,198.364
2019-11-12,,,-0.989,52.453,66.065,335.335,327.822,224.485,309.891,304.553,232.625,4.456,133.217,162.271,-1.604,9.252,21.025,142.32,12.367,-4.177,29.27,32.839,52.22,-4.315,,9.682,-1.972,-0.73,256.049,75.501,-6.971,,1870.777,-1.7309999999999999,278.507,26.427,741.55,107.945,211.873,61.814,255.05,34.939,207.666,226.078,132.894,38.763,139.11,27.535,213.491,4.854,34.249,344.339,342.062,198.983
2019-11-13,,,-1.262,52.96,66.345,340.132,328.614,230.938,301.255,298.536,237.774,4.356,132.847,162.849,-0.887,9.853,21.572,146.424,12.92,-5.656,29.128,33.402,53.846,-4.396,,9.56,-2.363,-0.799,261.557,76.87,-6.834,,1856.85,-1.762,284.592,26.292,755.717,112.091,223.754,63.283,263.486,34.534,215.313,234.564,128.356,38.355,138.038,27.852,219.806,5.143,33.73,336.582,339.922,198.909
2019-11-14,,,-1.052,52.076,65.345,345.42,331.975,234.068,301.501,298.203,242.026,4.251,131.795,162.025,-1.76,8.893,21.056,148.97,7.995,-3.48,28.243,28.145,52.181,-4.949,,8.919,-2.018,-0.842,265.493,77.447,-7.082,,1860.228,-1.662,289.018,25.11,773.538,113.308,223.543,63.689,265.679,32.318,218.17,238.807,138.796,36.978,138.088,26.937,223.236,5.102,33.296,337.025,337.549,198.058
2019-11-15,,,-1.237,52.844,66.67,347.137,331.477,233.707,301.73,298.948,244.632,4.151,132.195,162.761,-1.7770000000000001,8.349,22.49,150.074,9.224,-3.334,29.084,28.271,53.084,-5.109,,9.103,-1.833,-0.705,267.348,79.376,-7.179,,1864.542,-1.7850000000000001,289.511,26.211,782.292,113.435,216.709,64.989,264.959,33.118,217.906,238.351,132.918,37.823,143.112,27.547,223.133,4.836,34.015,337.312,337.286,199.356
