,Refdate,Ticker,Z_SPRD_MID,AMT_OUTSTANDING,Base
15866,2019-01-08,UV813622 Corp,62.891,1000000000,63891000000.0
15867,2019-01-09,UV813622 Corp,63.233,1000000000,64233000000.00001
15868,2019-01-10,UV813622 Corp,65.199,1000000000,66199000000.0
15869,2019-01-11,UV813622 Corp,65.541,1000000000,66541000000.0
15870,2019-01-14,UV813622 Corp,65.703,1000000000,66703000000.0
15871,2019-01-15,UV813622 Corp,65.504,1000000000,66504000000.00001
15872,2019-01-16,UV813622 Corp,65.603,1000000000,66602999999.99999
15873,2019-01-17,UV813622 Corp,65.514,1000000000,66513999999.99999
15874,2019-01-18,UV813622 Corp,65.504,1000000000,66504000000.00001
15875,2019-01-21,UV813622 Corp,65.488,1000000000,66488000000.0
15876,2019-01-22,UV813622 Corp,65.523,1000000000,66522999999.99999
15877,2019-01-23,UV813622 Corp,65.838,1000000000,66837999999.99999
15878,2019-01-24,UV813622 Corp,65.548,1000000000,66548000000.0
15879,2019-01-25,UV813622 Corp,65.485,1000000000,66485000000.0
15880,2019-01-28,UV813622 Corp,65.474,1000000000,66474000000.0
15881,2019-01-29,UV813622 Corp,65.453,1000000000,66453000000.0
15882,2019-01-30,UV813622 Corp,65.112,1000000000,66111999999.99999
15883,2019-01-31,UV813622 Corp,64.986,1000000000,65986000000.00001
15884,2019-02-01,UV813622 Corp,64.799,1000000000,65799000000.00001
15885,2019-02-04,UV813622 Corp,64.963,1000000000,65962999999.99999
15886,2019-02-05,UV813622 Corp,64.907,1000000000,65907000000.0
15887,2019-02-06,UV813622 Corp,64.272,1000000000,65272000000.00001
15888,2019-02-07,UV813622 Corp,63.615,1000000000,64615000000.00001
15889,2019-02-08,UV813622 Corp,63.276,1000000000,64276000000.00001
15890,2019-02-11,UV813622 Corp,61.168,1000000000,62168000000.0
15891,2019-02-12,UV813622 Corp,60.49,1000000000,61490000000.0
15892,2019-02-13,UV813622 Corp,60.447,1000000000,61447000000.0
15893,2019-02-14,UV813622 Corp,58.467,1000000000,59467000000.0
15894,2019-02-15,UV813622 Corp,57.502,1000000000,58502000000.0
15895,2019-02-18,UV813622 Corp,56.163,1000000000,57163000000.0
15896,2019-02-19,UV813622 Corp,55.726,1000000000,56726000000.0
15897,2019-02-20,UV813622 Corp,54.723,1000000000,55723000000.0
15898,2019-02-21,UV813622 Corp,52.739,1000000000,53739000000.0
15899,2019-02-22,UV813622 Corp,52.084,1000000000,53084000000.0
15900,2019-02-25,UV813622 Corp,51.338,1000000000,52338000000.0
15901,2019-02-26,UV813622 Corp,48.887,1000000000,49887000000.0
15902,2019-02-27,UV813622 Corp,48.089,1000000000,49089000000.0
15903,2019-02-28,UV813622 Corp,46.743,1000000000,47743000000.0
15904,2019-03-01,UV813622 Corp,46.173,1000000000,47173000000.0
15905,2019-03-04,UV813622 Corp,45.993,1000000000,46993000000.0
15906,2019-03-05,UV813622 Corp,46.012,1000000000,47012000000.0
15907,2019-03-06,UV813622 Corp,45.599,1000000000,46599000000.0
15908,2019-03-07,UV813622 Corp,42.534,1000000000,43534000000.0
15909,2019-03-08,UV813622 Corp,41.856,1000000000,42856000000.0
15910,2019-03-11,UV813622 Corp,41.156,1000000000,42156000000.0
15911,2019-03-12,UV813622 Corp,38.354,1000000000,39354000000.0
15912,2019-03-13,UV813622 Corp,37.833,1000000000,38833000000.0
15913,2019-03-14,UV813622 Corp,35.154,1000000000,36154000000.0
15914,2019-03-15,UV813622 Corp,31.657,1000000000,32656999999.999996
15915,2019-03-18,UV813622 Corp,30.519,1000000000,31519000000.0
15916,2019-03-19,UV813622 Corp,29.627,1000000000,30627000000.0
15917,2019-03-20,UV813622 Corp,29.13,1000000000,30130000000.0
15918,2019-03-21,UV813622 Corp,28.591,1000000000,29591000000.0
15919,2019-03-22,UV813622 Corp,28.397,1000000000,29397000000.0
15920,2019-03-25,UV813622 Corp,28.409,1000000000,29409000000.0
15921,2019-03-26,UV813622 Corp,27.356,1000000000,28356000000.0
15922,2019-03-27,UV813622 Corp,27.188,1000000000,28188000000.0
15923,2019-03-28,UV813622 Corp,26.603,1000000000,27603000000.0
15924,2019-03-29,UV813622 Corp,26.184,1000000000,27184000000.0
15925,2019-04-01,UV813622 Corp,26.067,1000000000,27067000000.0
15926,2019-04-02,UV813622 Corp,25.962,1000000000,26962000000.0
15927,2019-04-03,UV813622 Corp,25.799,1000000000,26799000000.0
15928,2019-04-04,UV813622 Corp,25.61,1000000000,26610000000.0
15929,2019-04-05,UV813622 Corp,25.569,1000000000,26569000000.0
15930,2019-04-08,UV813622 Corp,25.068,1000000000,26068000000.0
15931,2019-04-09,UV813622 Corp,25.093,1000000000,26093000000.0
15932,2019-04-10,UV813622 Corp,24.978,1000000000,25978000000.0
15933,2019-04-11,UV813622 Corp,24.88,1000000000,25880000000.0
15934,2019-04-12,UV813622 Corp,24.819,1000000000,25819000000.0
15935,2019-04-15,UV813622 Corp,24.645,1000000000,25645000000.0
15936,2019-04-16,UV813622 Corp,24.428,1000000000,25428000000.0
15937,2019-04-17,UV813622 Corp,24.418,1000000000,25418000000.0
15938,2019-04-18,UV813622 Corp,24.448,1000000000,25448000000.0
15941,2019-04-23,UV813622 Corp,24.183,1000000000,25183000000.0
15942,2019-04-24,UV813622 Corp,23.85,1000000000,24850000000.0
15943,2019-04-25,UV813622 Corp,23.848,1000000000,24848000000.0
15944,2019-04-26,UV813622 Corp,23.735,1000000000,24735000000.0
15945,2019-04-29,UV813622 Corp,23.688,1000000000,24688000000.0
15946,2019-04-30,UV813622 Corp,23.629,1000000000,24629000000.0
15948,2019-05-02,UV813622 Corp,23.635,1000000000,24635000000.0
15949,2019-05-03,UV813622 Corp,22.854,1000000000,23854000000.0
15950,2019-05-06,UV813622 Corp,22.415,1000000000,23415000000.0
15951,2019-05-07,UV813622 Corp,22.621,1000000000,23621000000.0
15952,2019-05-08,UV813622 Corp,22.665,1000000000,23665000000.0
15953,2019-05-09,UV813622 Corp,22.808,1000000000,23808000000.0
15954,2019-05-10,UV813622 Corp,22.742,1000000000,23742000000.0
15955,2019-05-13,UV813622 Corp,22.813,1000000000,23813000000.0
15956,2019-05-14,UV813622 Corp,22.86,1000000000,23860000000.0
15957,2019-05-15,UV813622 Corp,22.895,1000000000,23895000000.0
15958,2019-05-16,UV813622 Corp,22.772,1000000000,23772000000.0
15959,2019-05-17,UV813622 Corp,22.839,1000000000,23839000000.0
15960,2019-05-20,UV813622 Corp,23.039,1000000000,24039000000.0
15961,2019-05-21,UV813622 Corp,22.88,1000000000,23880000000.0
15962,2019-05-22,UV813622 Corp,22.925,1000000000,23925000000.0
15963,2019-05-23,UV813622 Corp,23.343,1000000000,24343000000.0
15964,2019-05-24,UV813622 Corp,23.541,1000000000,24541000000.0
15965,2019-05-27,UV813622 Corp,23.714,1000000000,24714000000.0
15966,2019-05-28,UV813622 Corp,24.224,1000000000,25224000000.0
15967,2019-05-29,UV813622 Corp,25.395,1000000000,26395000000.0
15968,2019-05-30,UV813622 Corp,25.649,1000000000,26649000000.0
15969,2019-05-31,UV813622 Corp,26.167,1000000000,27167000000.0
